task,task_type,trial,rotation_angle_deg,15,21,23,17,13,19,2,11,9,1,25,26,7
no-cursor_60_include_2,no_cursor,6,0,42.52,20.04,51.25,65.63,16.64,27.08,47.44,23.04,7.54,7.15,4.71,27.22,2.42
no-cursor_60_include_2,no_cursor,7,0,62.87,23.3,46.45,28.12,83.43,53.13,50.69,13.41,21.53,26.1,10.1,17.57,19.67
no-cursor_60_include_2,no_cursor,8,0,42.9,24.66,44.37,43.14,37.18,22.59,45,19.89,23.65,7.31,18.3,44.45,26.07
no-cursor_60_include_2,no_cursor,9,0,65.09,25.84,45.81,56,48.32,32.72,49.9,12.28,8.49,1.05,9.77,26.38,13.93
no-cursor_60_exclude_2,no_cursor,1,0,-2.36,20.17,3.06,3.15,2.27,12.94,-3.38,8.01,6.25,13.83,9.11,9.74,10.55
no-cursor_60_exclude_2,no_cursor,2,0,9.78,13.58,11.31,14.55,15.71,4.75,1.89,19.34,0.3,2.06,19.24,12.3,19.89
no-cursor_60_exclude_2,no_cursor,3,0,12.72,7.06,-2.69,31.84,15.95,4.69,10.45,8.07,18.57,11.6,14.81,19.83,8.25
no-cursor_60_exclude_2,no_cursor,4,0,-8.19,18.77,1.83,18.43,10.81,-10.39,3.68,8.64,7.95,1.74,15.95,23.2,9.32
no-cursor_60_exclude_2,no_cursor,5,0,9.39,11.61,-3.2,8.54,-0.81,12.46,3.54,10.66,4.73,6.02,14.26,14.59,12.55
no-cursor_60_exclude_2,no_cursor,6,0,1.13,25.23,0.36,-10.29,26.93,-2.31,4.37,25.75,10.67,26.11,11.31,21.72,11.91
no-cursor_60_exclude_2,no_cursor,7,0,0.28,9.08,3.41,14.35,-0.42,-2.05,0.83,26.73,8.01,20.41,-1.74,8.37,14.63
no-cursor_60_exclude_2,no_cursor,8,0,14.24,8.56,4.67,12.9,11.47,-3.3,6.99,14.1,8,11.59,12.61,6.34,12.2
no-cursor_60_exclude_2,no_cursor,9,0,-2.63,10.85,0.27,22.81,12.01,9.27,4.93,7.13,14.96,1.04,7.72,23.7,10.6
